id,value,timestamp
0,0.555561,1990-04-23 20:00:00
0,0.554527,1990-04-23 21:00:00
0,0.559112,1990-04-23 22:00:00
0,0.55905,1990-04-23 23:00:00
0,0.564426,1990-04-24 00:00:00
0,0.56557,1990-04-24 01:00:00
0,0.5688,1990-04-24 02:00:00
0,0.569764,1990-04-24 03:00:00
0,0.561819,1990-04-24 04:00:00
0,0.557956,1990-04-24 05:00:00
0,0.55525,1990-04-24 06:00:00
0,0.5601,1990-04-24 07:00:00
0,0.552826,1990-04-24 08:00:00
0,0.555817,1990-04-24 09:00:00
0,0.553205,1990-04-24 10:00:00
0,0.555055,1990-04-24 11:00:00
0,0.556211,1990-04-24 12:00:00
0,0.556928,1990-04-24 13:00:00
0,0.555267,1990-04-24 14:00:00
0,0.550755,1990-04-24 15:00:00
0,0.543554,1990-04-24 16:00:00
0,0.545623,1990-04-24 17:00:00
0,0.542859,1990-04-24 18:00:00
0,0.543918,1990-04-24 19:00:00
0,0.545709,1990-04-24 20:00:00
0,0.550965,1990-04-24 21:00:00
0,0.555572,1990-04-24 22:00:00
0,0.552911,1990-04-24 23:00:00
0,0.550415,1990-04-25 00:00:00
0,0.54876,1990-04-25 01:00:00
0,0.542721,1990-04-25 02:00:00
0,0.534717,1990-04-25 03:00:00
0,0.535957,1990-04-25 04:00:00
0,0.535904,1990-04-25 05:00:00
0,0.531012,1990-04-25 06:00:00
0,0.526508,1990-04-25 07:00:00
0,0.528014,1990-04-25 08:00:00
0,0.528158,1990-04-25 09:00:00
0,0.525405,1990-04-25 10:00:00
0,0.524407,1990-04-25 11:00:00
0,0.522102,1990-04-25 12:00:00
0,0.522307,1990-04-25 13:00:00
0,0.525158,1990-04-25 14:00:00
0,0.5252,1990-04-25 15:00:00
0,0.5262,1990-04-25 16:00:00
0,0.528561,1990-04-25 17:00:00
0,0.529115,1990-04-25 18:00:00
0,0.522657,1990-04-25 19:00:00
0,0.51875,1990-04-25 20:00:00
0,0.51305,1990-04-25 21:00:00
0,0.510601,1990-04-25 22:00:00
0,0.5119,1990-04-25 23:00:00
0,0.509253,1990-04-26 00:00:00
0,0.505351,1990-04-26 01:00:00
0,0.5024,1990-04-26 02:00:00
0,0.495198,1990-04-26 03:00:00
0,0.492849,1990-04-26 04:00:00
0,0.4993,1990-04-26 05:00:00
0,0.501701,1990-04-26 06:00:00
0,0.5014,1990-04-26 07:00:00
0,0.4908,1990-04-26 08:00:00
0,0.493998,1990-04-26 09:00:00
0,0.491996,1990-04-26 10:00:00
0,0.4982,1990-04-26 11:00:00
0,0.494649,1990-04-26 12:00:00
0,0.49415,1990-04-26 13:00:00
0,0.485543,1990-04-26 14:00:00
0,0.483297,1990-04-26 15:00:00
0,0.483697,1990-04-26 16:00:00
0,0.484347,1990-04-26 17:00:00
0,0.491398,1990-04-26 18:00:00
0,0.493249,1990-04-26 19:00:00
0,0.49635,1990-04-26 20:00:00
0,0.493349,1990-04-26 21:00:00
0,0.4997,1990-04-26 22:00:00
0,0.507804,1990-04-26 23:00:00
0,0.508601,1990-04-27 00:00:00
0,0.511206,1990-04-27 01:00:00
0,0.505803,1990-04-27 02:00:00
0,0.50005,1990-04-27 03:00:00
0,0.5032,1990-04-27 04:00:00
0,0.514802,1990-04-27 05:00:00
0,0.51475,1990-04-27 06:00:00
0,0.507451,1990-04-27 07:00:00
0,0.505701,1990-04-27 08:00:00
0,0.507653,1990-04-27 09:00:00
0,0.51115,1990-04-27 10:00:00
0,0.508604,1990-04-27 11:00:00
0,0.5124,1990-04-27 12:00:00
0,0.51705,1990-04-27 13:00:00
0,0.520702,1990-04-27 14:00:00
0,0.518102,1990-04-27 15:00:00
0,0.518852,1990-04-27 16:00:00
0,0.517955,1990-04-27 17:00:00
0,0.516408,1990-04-27 18:00:00
0,0.522707,1990-04-27 19:00:00
0,0.52391,1990-04-27 20:00:00
0,0.522804,1990-04-27 21:00:00
0,0.519358,1990-04-27 22:00:00
0,0.521304,1990-04-27 23:00:00
0,0.524305,1990-04-28 00:00:00
0,0.527703,1990-04-28 01:00:00
0,0.529362,1990-04-28 02:00:00
0,0.527558,1990-04-28 03:00:00
0,0.523152,1990-04-28 04:00:00
0,0.516052,1990-04-28 05:00:00
0,0.521452,1990-04-28 06:00:00
0,0.519258,1990-04-28 07:00:00
0,0.521159,1990-04-28 08:00:00
0,0.51921,1990-04-28 09:00:00
0,0.512906,1990-04-28 10:00:00
0,0.507452,1990-04-28 11:00:00
0,0.507252,1990-04-28 12:00:00
0,0.50765,1990-04-28 13:00:00
0,0.510102,1990-04-28 14:00:00
0,0.5159,1990-04-28 15:00:00
0,0.520908,1990-04-28 16:00:00
0,0.522204,1990-04-28 17:00:00
0,0.522011,1990-04-28 18:00:00
0,0.52566,1990-04-28 19:00:00
0,0.528103,1990-04-28 20:00:00
0,0.5275,1990-04-28 21:00:00
0,0.524052,1990-04-28 22:00:00
0,0.52325,1990-04-28 23:00:00
0,0.521058,1990-04-29 00:00:00
0,0.520602,1990-04-29 01:00:00
0,0.516205,1990-04-29 02:00:00
0,0.517157,1990-04-29 03:00:00
0,0.517505,1990-04-29 04:00:00
0,0.521657,1990-04-29 05:00:00
0,0.518352,1990-04-29 06:00:00
0,0.505951,1990-04-29 07:00:00
0,0.511756,1990-04-29 08:00:00
0,0.511252,1990-04-29 09:00:00
0,0.517609,1990-04-29 10:00:00
0,0.5174,1990-04-29 11:00:00
0,0.514557,1990-04-29 12:00:00
0,0.509501,1990-04-29 13:00:00
0,0.5109,1990-04-29 14:00:00
0,0.50995,1990-04-29 15:00:00
0,0.505852,1990-04-29 16:00:00
0,0.506001,1990-04-29 17:00:00
0,0.507304,1990-04-29 18:00:00
0,0.507303,1990-04-29 19:00:00
0,0.509751,1990-04-29 20:00:00
0,0.515902,1990-04-29 21:00:00
0,0.513455,1990-04-29 22:00:00
0,0.508254,1990-04-29 23:00:00
0,0.50925,1990-04-30 00:00:00
0,0.508751,1990-04-30 01:00:00
0,0.509252,1990-04-30 02:00:00
0,0.508302,1990-04-30 03:00:00
0,0.50565,1990-04-30 04:00:00
0,0.509602,1990-04-30 05:00:00
0,0.518109,1990-04-30 06:00:00
0,0.52041,1990-04-30 07:00:00
0,0.518,1990-04-30 08:00:00
0,0.517507,1990-04-30 09:00:00
0,0.5156,1990-04-30 10:00:00
0,0.5196,1990-04-30 11:00:00
0,0.512051,1990-04-30 12:00:00
0,0.513005,1990-04-30 13:00:00
0,0.517755,1990-04-30 14:00:00
0,0.521704,1990-04-30 15:00:00
0,0.528853,1990-04-30 16:00:00
0,0.524055,1990-04-30 17:00:00
0,0.5354,1990-04-30 18:00:00
0,0.532903,1990-04-30 19:00:00
0,0.535368,1990-04-30 20:00:00
0,0.53441,1990-04-30 21:00:00
0,0.534314,1990-04-30 22:00:00
0,0.53496,1990-04-30 23:00:00
0,0.528706,1990-05-01 00:00:00
0,0.53015,1990-05-01 01:00:00
0,0.529359,1990-05-01 02:00:00
0,0.531853,1990-05-01 03:00:00
0,0.529064,1990-05-01 04:00:00
0,0.527414,1990-05-01 05:00:00
0,0.52071,1990-05-01 06:00:00
0,0.520402,1990-05-01 07:00:00
0,0.520406,1990-05-01 08:00:00
0,0.519352,1990-05-01 09:00:00
0,0.513605,1990-05-01 10:00:00
0,0.516702,1990-05-01 11:00:00
0,0.51685,1990-05-01 12:00:00
0,0.514851,1990-05-01 13:00:00
0,0.50235,1990-05-01 14:00:00
0,0.49755,1990-05-01 15:00:00
0,0.491599,1990-05-01 16:00:00
0,0.492097,1990-05-01 17:00:00
0,0.484742,1990-05-01 18:00:00
0,0.491747,1990-05-01 19:00:00
0,0.4932,1990-05-01 20:00:00
0,0.491299,1990-05-01 21:00:00
0,0.487995,1990-05-01 22:00:00
0,0.491848,1990-05-01 23:00:00
0,0.495448,1990-05-02 00:00:00
0,0.4951,1990-05-02 01:00:00
0,0.495848,1990-05-02 02:00:00
0,0.5011,1990-05-02 03:00:00
0,0.507151,1990-05-02 04:00:00
0,0.5072,1990-05-02 05:00:00
0,0.5007,1990-05-02 06:00:00
0,0.5022,1990-05-02 07:00:00
0,0.50135,1990-05-02 08:00:00
0,0.51205,1990-05-02 09:00:00
0,0.515453,1990-05-02 10:00:00
0,0.511602,1990-05-02 11:00:00
0,0.510602,1990-05-02 12:00:00
0,0.507404,1990-05-02 13:00:00
0,0.5087,1990-05-02 14:00:00
0,0.509805,1990-05-02 15:00:00
0,0.507501,1990-05-02 16:00:00
0,0.50855,1990-05-02 17:00:00
0,0.502351,1990-05-02 18:00:00
0,0.5024,1990-05-02 19:00:00
0,0.504852,1990-05-02 20:00:00
0,0.504251,1990-05-02 21:00:00
0,0.5032,1990-05-02 22:00:00
0,0.5086,1990-05-02 23:00:00
0,0.50915,1990-05-03 00:00:00
0,0.51445,1990-05-03 01:00:00
0,0.51525,1990-05-03 02:00:00
0,0.51615,1990-05-03 03:00:00
0,0.52035,1990-05-03 04:00:00
0,0.52045,1990-05-03 05:00:00
0,0.51905,1990-05-03 06:00:00
0,0.51765,1990-05-03 07:00:00
0,0.52235,1990-05-03 08:00:00
0,0.52255,1990-05-03 09:00:00
0,0.51985,1990-05-03 10:00:00
0,0.51665,1990-05-03 11:00:00
0,0.51685,1990-05-03 12:00:00
0,0.51735,1990-05-03 13:00:00
0,0.51885,1990-05-03 14:00:00
0,0.52335,1990-05-03 15:00:00
0,0.52145,1990-05-03 16:00:00
0,0.51795,1990-05-03 17:00:00
0,0.52185,1990-05-03 18:00:00
0,0.51875,1990-05-03 19:00:00
0,0.51555,1990-05-03 20:00:00
0,0.51765,1990-05-03 21:00:00
0,0.51895,1990-05-03 22:00:00
0,0.51435,1990-05-03 23:00:00
0,0.51455,1990-05-04 00:00:00
0,0.51495,1990-05-04 01:00:00
0,0.51995,1990-05-04 02:00:00
0,0.51875,1990-05-04 03:00:00
0,0.51925,1990-05-04 04:00:00
0,0.51755,1990-05-04 05:00:00
0,0.51535,1990-05-04 06:00:00
0,0.51095,1990-05-04 07:00:00
0,0.50515,1990-05-04 08:00:00
0,0.50785,1990-05-04 09:00:00
0,0.50815,1990-05-04 10:00:00
0,0.50755,1990-05-04 11:00:00
0,0.50775,1990-05-04 12:00:00
0,0.51035,1990-05-04 13:00:00
0,0.51025,1990-05-04 14:00:00
0,0.51525,1990-05-04 15:00:00
0,0.51495,1990-05-04 16:00:00
0,0.52085,1990-05-04 17:00:00
0,0.51905,1990-05-04 18:00:00
0,0.52395,1990-05-04 19:00:00
0,0.52385,1990-05-04 20:00:00
0,0.52325,1990-05-04 21:00:00
0,0.52415,1990-05-04 22:00:00
0,0.51785,1990-05-04 23:00:00
0,0.51895,1990-05-05 00:00:00
0,0.51555,1990-05-05 01:00:00
0,0.51365,1990-05-05 02:00:00
0,0.51445,1990-05-05 03:00:00
0,0.51725,1990-05-05 04:00:00
0,0.51925,1990-05-05 05:00:00
0,0.51815,1990-05-05 06:00:00
0,0.51985,1990-05-05 07:00:00
0,0.519,1990-05-05 08:00:00
0,0.51575,1990-05-05 09:00:00
0,0.51075,1990-05-05 10:00:00
0,0.50655,1990-05-05 11:00:00
0,0.50825,1990-05-05 12:00:00
0,0.50965,1990-05-05 13:00:00
0,0.51075,1990-05-05 14:00:00
0,0.50955,1990-05-05 15:00:00
0,0.50865,1990-05-05 16:00:00
0,0.50925,1990-05-05 17:00:00
0,0.51055,1990-05-05 18:00:00
0,0.51265,1990-05-05 19:00:00
0,0.50915,1990-05-05 20:00:00
0,0.51005,1990-05-05 21:00:00
0,0.51725,1990-05-05 22:00:00
0,0.51715,1990-05-05 23:00:00
0,0.51825,1990-05-06 00:00:00
0,0.51875,1990-05-06 01:00:00
0,0.51725,1990-05-06 02:00:00
0,0.51715,1990-05-06 03:00:00
0,0.51365,1990-05-06 04:00:00
0,0.51375,1990-05-06 05:00:00
0,0.51375,1990-05-06 06:00:00
0,0.51555,1990-05-06 07:00:00
0,0.51725,1990-05-06 08:00:00
0,0.51925,1990-05-06 09:00:00
0,0.52025,1990-05-06 10:00:00
0,0.52055,1990-05-06 11:00:00
0,0.52275,1990-05-06 12:00:00
0,0.52525,1990-05-06 13:00:00
0,0.52305,1990-05-06 14:00:00
0,0.52195,1990-05-06 15:00:00
0,0.51975,1990-05-06 16:00:00
0,0.52005,1990-05-06 17:00:00
0,0.52575,1990-05-06 18:00:00
0,0.52545,1990-05-06 19:00:00
0,0.52335,1990-05-06 20:00:00
0,0.53035,1990-05-06 21:00:00
0,0.53015,1990-05-06 22:00:00
0,0.53255,1990-05-06 23:00:00
0,0.52995,1990-05-07 00:00:00
0,0.52765,1990-05-07 01:00:00
0,0.52785,1990-05-07 02:00:00
0,0.53355,1990-05-07 03:00:00
0,0.53355,1990-05-07 04:00:00
0,0.53495,1990-05-07 05:00:00
0,0.53435,1990-05-07 06:00:00
0,0.53275,1990-05-07 07:00:00
0,0.53155,1990-05-07 08:00:00
0,0.53015,1990-05-07 09:00:00
0,0.52785,1990-05-07 10:00:00
0,0.52845,1990-05-07 11:00:00
0,0.53035,1990-05-07 12:00:00
0,0.53475,1990-05-07 13:00:00
0,0.53385,1990-05-07 14:00:00
0,0.53165,1990-05-07 15:00:00
0,0.53355,1990-05-07 16:00:00
0,0.53785,1990-05-07 17:00:00
0,0.53845,1990-05-07 18:00:00
0,0.54015,1990-05-07 19:00:00
0,0.53945,1990-05-07 20:00:00
0,0.53825,1990-05-07 21:00:00
0,0.54365,1990-05-07 22:00:00
0,0.54405,1990-05-07 23:00:00
0,0.54405,1990-05-08 00:00:00
0,0.53925,1990-05-08 01:00:00
0,0.53835,1990-05-08 02:00:00
0,0.54015,1990-05-08 03:00:00
0,0.53475,1990-05-08 04:00:00
0,0.53965,1990-05-08 05:00:00
0,0.54035,1990-05-08 06:00:00
0,0.53925,1990-05-08 07:00:00
0,0.53945,1990-05-08 08:00:00
0,0.54285,1990-05-08 09:00:00
0,0.54385,1990-05-08 10:00:00
0,0.54745,1990-05-08 11:00:00
0,0.54805,1990-05-08 12:00:00
0,0.54795,1990-05-08 13:00:00
0,0.54875,1990-05-08 14:00:00
0,0.55165,1990-05-08 15:00:00
0,0.55565,1990-05-08 16:00:00
0,0.55685,1990-05-08 17:00:00
0,0.55775,1990-05-08 18:00:00
0,0.55525,1990-05-08 19:00:00
0,0.55655,1990-05-08 20:00:00
0,0.55615,1990-05-08 21:00:00
0,0.56165,1990-05-08 22:00:00
0,0.56295,1990-05-08 23:00:00
0,0.56355,1990-05-09 00:00:00
0,0.57145,1990-05-09 01:00:00
0,0.57245,1990-05-09 02:00:00
0,0.57375,1990-05-09 03:00:00
0,0.57385,1990-05-09 04:00:00
0,0.57065,1990-05-09 05:00:00
0,0.56775,1990-05-09 06:00:00
0,0.56905,1990-05-09 07:00:00
0,0.57025,1990-05-09 08:00:00
0,0.56585,1990-05-09 09:00:00
0,0.56045,1990-05-09 10:00:00
0,0.55875,1990-05-09 11:00:00
0,0.56475,1990-05-09 12:00:00
0,0.56495,1990-05-09 13:00:00
0,0.57225,1990-05-09 14:00:00
0,0.57355,1990-05-09 15:00:00
0,0.57015,1990-05-09 16:00:00
0,0.57175,1990-05-09 17:00:00
0,0.56385,1990-05-09 18:00:00
0,0.56465,1990-05-09 19:00:00
0,0.56135,1990-05-09 20:00:00
0,0.56195,1990-05-09 21:00:00
0,0.56385,1990-05-09 22:00:00
0,0.56025,1990-05-09 23:00:00
0,0.55585,1990-05-10 00:00:00
0,0.56405,1990-05-10 01:00:00
0,0.56735,1990-05-10 02:00:00
0,0.56665,1990-05-10 03:00:00
0,0.55875,1990-05-10 04:00:00
0,0.56055,1990-05-10 05:00:00
0,0.55645,1990-05-10 06:00:00
0,0.55135,1990-05-10 07:00:00
0,0.55365,1990-05-10 08:00:00
0,0.55615,1990-05-10 09:00:00
0,0.54725,1990-05-10 10:00:00
0,0.54245,1990-05-10 11:00:00
0,0.54095,1990-05-10 12:00:00
0,0.54145,1990-05-10 13:00:00
0,0.54165,1990-05-10 14:00:00
0,0.54375,1990-05-10 15:00:00
0,0.54235,1990-05-10 16:00:00
0,0.53835,1990-05-10 17:00:00
0,0.53915,1990-05-10 18:00:00
0,0.52945,1990-05-10 19:00:00
0,0.53105,1990-05-10 20:00:00
0,0.53565,1990-05-10 21:00:00
0,0.53405,1990-05-10 22:00:00
0,0.5352,1990-05-10 23:00:00
0,0.53985,1990-05-11 00:00:00
0,0.53625,1990-05-11 01:00:00
0,0.53725,1990-05-11 02:00:00
0,0.54275,1990-05-11 03:00:00
0,0.54635,1990-05-11 04:00:00
0,0.54175,1990-05-11 05:00:00
0,0.54635,1990-05-11 06:00:00
0,0.54415,1990-05-11 07:00:00
0,0.54165,1990-05-11 08:00:00
0,0.54355,1990-05-11 09:00:00
0,0.54475,1990-05-11 10:00:00
0,0.55435,1990-05-11 11:00:00
0,0.55135,1990-05-11 12:00:00
0,0.55225,1990-05-11 13:00:00
0,0.55015,1990-05-11 14:00:00
0,0.55135,1990-05-11 15:00:00
0,0.54825,1990-05-11 16:00:00
0,0.54505,1990-05-11 17:00:00
0,0.54285,1990-05-11 18:00:00
0,0.54685,1990-05-11 19:00:00
0,0.54735,1990-05-11 20:00:00
0,0.54805,1990-05-11 21:00:00
0,0.55165,1990-05-11 22:00:00
0,0.55005,1990-05-11 23:00:00
0,0.55055,1990-05-12 00:00:00
0,0.54805,1990-05-12 01:00:00
0,0.54785,1990-05-12 02:00:00
0,0.54945,1990-05-12 03:00:00
0,0.54595,1990-05-12 04:00:00
0,0.54345,1990-05-12 05:00:00
0,0.54225,1990-05-12 06:00:00
0,0.54665,1990-05-12 07:00:00
0,0.54465,1990-05-12 08:00:00
0,0.54365,1990-05-12 09:00:00
0,0.54375,1990-05-12 10:00:00
0,0.54545,1990-05-12 11:00:00
0,0.54385,1990-05-12 12:00:00
0,0.54645,1990-05-12 13:00:00
0,0.54675,1990-05-12 14:00:00
0,0.54935,1990-05-12 15:00:00
0,0.54655,1990-05-12 16:00:00
0,0.54845,1990-05-12 17:00:00
0,0.54775,1990-05-12 18:00:00
0,0.54775,1990-05-12 19:00:00
0,0.54685,1990-05-12 20:00:00
0,0.54705,1990-05-12 21:00:00
0,0.54885,1990-05-12 22:00:00
0,0.55125,1990-05-12 23:00:00
0,0.55485,1990-05-13 00:00:00
0,0.55265,1990-05-13 01:00:00
0,0.55295,1990-05-13 02:00:00
0,0.55445,1990-05-13 03:00:00
0,0.55465,1990-05-13 04:00:00
0,0.55885,1990-05-13 05:00:00
0,0.55585,1990-05-13 06:00:00
0,0.55315,1990-05-13 07:00:00
0,0.56105,1990-05-13 08:00:00
0,0.56035,1990-05-13 09:00:00
0,0.56385,1990-05-13 10:00:00
0,0.56625,1990-05-13 11:00:00
0,0.56465,1990-05-13 12:00:00
0,0.56115,1990-05-13 13:00:00
0,0.56035,1990-05-13 14:00:00
0,0.56025,1990-05-13 15:00:00
0,0.56325,1990-05-13 16:00:00
0,0.56425,1990-05-13 17:00:00
0,0.56245,1990-05-13 18:00:00
0,0.55815,1990-05-13 19:00:00
0,0.55965,1990-05-13 20:00:00
0,0.56235,1990-05-13 21:00:00
0,0.56335,1990-05-13 22:00:00
0,0.55965,1990-05-13 23:00:00
0,0.55955,1990-05-14 00:00:00
0,0.55655,1990-05-14 01:00:00
0,0.56035,1990-05-14 02:00:00
0,0.56055,1990-05-14 03:00:00
0,0.55895,1990-05-14 04:00:00
0,0.55875,1990-05-14 05:00:00
0,0.56055,1990-05-14 06:00:00
0,0.56095,1990-05-14 07:00:00
0,0.55965,1990-05-14 08:00:00
0,0.56085,1990-05-14 09:00:00
0,0.56575,1990-05-14 10:00:00
0,0.56515,1990-05-14 11:00:00
0,0.56685,1990-05-14 12:00:00
0,0.56595,1990-05-14 13:00:00
0,0.56555,1990-05-14 14:00:00
0,0.56325,1990-05-14 15:00:00
0,0.56335,1990-05-14 16:00:00
0,0.5634,1990-05-14 17:00:00
0,0.56405,1990-05-14 18:00:00
0,0.56925,1990-05-14 19:00:00
0,0.57455,1990-05-14 20:00:00
0,0.57375,1990-05-14 21:00:00
0,0.57665,1990-05-14 22:00:00
0,0.57585,1990-05-14 23:00:00
0,0.58345,1990-05-15 00:00:00
0,0.58505,1990-05-15 01:00:00
0,0.58325,1990-05-15 02:00:00
0,0.58455,1990-05-15 03:00:00
0,0.58765,1990-05-15 04:00:00
0,0.58945,1990-05-15 05:00:00
0,0.58855,1990-05-15 06:00:00
0,0.58635,1990-05-15 07:00:00
0,0.58985,1990-05-15 08:00:00
0,0.58905,1990-05-15 09:00:00
0,0.59005,1990-05-15 10:00:00
0,0.58745,1990-05-15 11:00:00
0,0.58515,1990-05-15 12:00:00
0,0.58335,1990-05-15 13:00:00
0,0.59155,1990-05-15 14:00:00
0,0.58965,1990-05-15 15:00:00
0,0.59175,1990-05-15 16:00:00
0,0.58985,1990-05-15 17:00:00
0,0.58915,1990-05-15 18:00:00
0,0.59265,1990-05-15 19:00:00
0,0.58875,1990-05-15 20:00:00
0,0.59475,1990-05-15 21:00:00
0,0.59215,1990-05-15 22:00:00
0,0.58995,1990-05-15 23:00:00
0,0.58975,1990-05-16 00:00:00
0,0.59415,1990-05-16 01:00:00
0,0.59875,1990-05-16 02:00:00
0,0.59795,1990-05-16 03:00:00
0,0.60485,1990-05-16 04:00:00
0,0.60545,1990-05-16 05:00:00
0,0.60735,1990-05-16 06:00:00
0,0.61175,1990-05-16 07:00:00
0,0.61465,1990-05-16 08:00:00
0,0.61265,1990-05-16 09:00:00
0,0.61545,1990-05-16 10:00:00
0,0.61335,1990-05-16 11:00:00
0,0.61475,1990-05-16 12:00:00
0,0.60335,1990-05-16 13:00:00
0,0.59505,1990-05-16 14:00:00
0,0.59405,1990-05-16 15:00:00
0,0.58945,1990-05-16 16:00:00
0,0.59295,1990-05-16 17:00:00
0,0.59525,1990-05-16 18:00:00
0,0.60155,1990-05-16 19:00:00
0,0.60325,1990-05-16 20:00:00
0,0.60425,1990-05-16 21:00:00
0,0.60605,1990-05-16 22:00:00
0,0.60245,1990-05-16 23:00:00
0,0.60175,1990-05-17 00:00:00
0,0.59785,1990-05-17 01:00:00
0,0.60565,1990-05-17 02:00:00
0,0.60685,1990-05-17 03:00:00
0,0.60385,1990-05-17 04:00:00
0,0.60495,1990-05-17 05:00:00
0,0.60645,1990-05-17 06:00:00
0,0.61465,1990-05-17 07:00:00
0,0.61945,1990-05-17 08:00:00
0,0.61615,1990-05-17 09:00:00
0,0.62285,1990-05-17 10:00:00
0,0.62675,1990-05-17 11:00:00
0,0.63595,1990-05-17 12:00:00
0,0.64275,1990-05-17 13:00:00
0,0.63545,1990-05-17 14:00:00
0,0.64175,1990-05-17 15:00:00
0,0.64645,1990-05-17 16:00:00
0,0.64855,1990-05-17 17:00:00
0,0.64835,1990-05-17 18:00:00
0,0.64565,1990-05-17 19:00:00
0,0.64055,1990-05-17 20:00:00
0,0.65265,1990-05-17 21:00:00
0,0.65575,1990-05-17 22:00:00
0,0.65865,1990-05-17 23:00:00
0,0.65465,1990-05-18 00:00:00
0,0.65605,1990-05-18 01:00:00
0,0.65905,1990-05-18 02:00:00
0,0.65895,1990-05-18 03:00:00
0,0.66145,1990-05-18 04:00:00
0,0.64925,1990-05-18 05:00:00
0,0.65165,1990-05-18 06:00:00
0,0.65305,1990-05-18 07:00:00
0,0.65005,1990-05-18 08:00:00
0,0.65755,1990-05-18 09:00:00
0,0.66165,1990-05-18 10:00:00
0,0.66365,1990-05-18 11:00:00
0,0.66645,1990-05-18 12:00:00
0,0.65615,1990-05-18 13:00:00
0,0.65605,1990-05-18 14:00:00
0,0.66295,1990-05-18 15:00:00
0,0.66645,1990-05-18 16:00:00
0,0.66855,1990-05-18 17:00:00
0,0.66885,1990-05-18 18:00:00
0,0.66965,1990-05-18 19:00:00
0,0.67365,1990-05-18 20:00:00
0,0.67255,1990-05-18 21:00:00
0,0.66805,1990-05-18 22:00:00
0,0.66335,1990-05-18 23:00:00
0,0.67065,1990-05-19 00:00:00
0,0.66335,1990-05-19 01:00:00
0,0.66785,1990-05-19 02:00:00
0,0.67265,1990-05-19 03:00:00
0,0.67715,1990-05-19 04:00:00
0,0.68125,1990-05-19 05:00:00
0,0.68105,1990-05-19 06:00:00
0,0.67875,1990-05-19 07:00:00
0,0.66085,1990-05-19 08:00:00
0,0.65775,1990-05-19 09:00:00
0,0.65935,1990-05-19 10:00:00
0,0.65075,1990-05-19 11:00:00
0,0.65445,1990-05-19 12:00:00
0,0.65175,1990-05-19 13:00:00
0,0.64665,1990-05-19 14:00:00
0,0.65135,1990-05-19 15:00:00
0,0.65085,1990-05-19 16:00:00
0,0.66045,1990-05-19 17:00:00
0,0.66545,1990-05-19 18:00:00
0,0.66295,1990-05-19 19:00:00
0,0.66315,1990-05-19 20:00:00
0,0.66275,1990-05-19 21:00:00
0,0.65165,1990-05-19 22:00:00
0,0.64915,1990-05-19 23:00:00
0,0.65085,1990-05-20 00:00:00
0,0.64755,1990-05-20 01:00:00
0,0.64865,1990-05-20 02:00:00
0,0.64785,1990-05-20 03:00:00
0,0.65155,1990-05-20 04:00:00
0,0.65125,1990-05-20 05:00:00
0,0.65695,1990-05-20 06:00:00
0,0.65835,1990-05-20 07:00:00
0,0.65695,1990-05-20 08:00:00
0,0.65995,1990-05-20 09:00:00
0,0.65735,1990-05-20 10:00:00
0,0.65615,1990-05-20 11:00:00
0,0.66025,1990-05-20 12:00:00
0,0.65345,1990-05-20 13:00:00
0,0.65225,1990-05-20 14:00:00
0,0.63785,1990-05-20 15:00:00
0,0.64085,1990-05-20 16:00:00
0,0.64745,1990-05-20 17:00:00
0,0.64745,1990-05-20 18:00:00
0,0.64365,1990-05-20 19:00:00
0,0.63705,1990-05-20 20:00:00
0,0.64005,1990-05-20 21:00:00
0,0.64835,1990-05-20 22:00:00
0,0.64845,1990-05-20 23:00:00
0,0.65675,1990-05-21 00:00:00
0,0.66325,1990-05-21 01:00:00
0,0.66535,1990-05-21 02:00:00
0,0.68055,1990-05-21 03:00:00
0,0.67835,1990-05-21 04:00:00
0,0.67285,1990-05-21 05:00:00
0,0.6786,1990-05-21 06:00:00
0,0.6843,1990-05-21 07:00:00
0,0.68425,1990-05-21 08:00:00
0,0.69005,1990-05-21 09:00:00
0,0.6901,1990-05-21 10:00:00
0,0.69265,1990-05-21 11:00:00
0,0.69025,1990-05-21 12:00:00
0,0.69065,1990-05-21 13:00:00
0,0.6888,1990-05-21 14:00:00
0,0.69175,1990-05-21 15:00:00
0,0.692,1990-05-21 16:00:00
0,0.69255,1990-05-21 17:00:00
0,0.69985,1990-05-21 18:00:00
0,0.69985,1990-05-21 19:00:00
0,0.6993,1990-05-21 20:00:00
0,0.70485,1990-05-21 21:00:00
0,0.70315,1990-05-21 22:00:00
0,0.70455,1990-05-21 23:00:00
0,0.70755,1990-05-22 00:00:00
0,0.7074,1990-05-22 01:00:00
0,0.69905,1990-05-22 02:00:00
0,0.70255,1990-05-22 03:00:00
0,0.7083,1990-05-22 04:00:00
0,0.70655,1990-05-22 05:00:00
0,0.7099,1990-05-22 06:00:00
0,0.71685,1990-05-22 07:00:00
0,0.716,1990-05-22 08:00:00
0,0.71745,1990-05-22 09:00:00
0,0.7203,1990-05-22 10:00:00
0,0.72055,1990-05-22 11:00:00
0,0.7164,1990-05-22 12:00:00
0,0.72125,1990-05-22 13:00:00
0,0.72145,1990-05-22 14:00:00
0,0.7215,1990-05-22 15:00:00
0,0.72415,1990-05-22 16:00:00
0,0.71695,1990-05-22 17:00:00
0,0.7196,1990-05-22 18:00:00
0,0.7234,1990-05-22 19:00:00
0,0.72445,1990-05-22 20:00:00
0,0.72735,1990-05-22 21:00:00
0,0.73215,1990-05-22 22:00:00
